,Unnamed: 0,id,latitude,longitude,time,edge,speed,traj_future,angle,time1
753,13952,0,8566.383931135453,17792.888437929112,16800.0,311303114,2.144,311403115.0,5.4629937666717945,1-2
754,14002,0,8692.033931802851,17746.325932872795,16860.0,311403115,2.144,311903187.0,-20.333348467797492,1-2
755,14052,0,8730.602548409508,17667.874610501432,16920.0,311903187,1.424,302803029.0,-63.820123747960984,1-2
756,14100,0,8766.810892097294,17589.250287215436,16980.0,302803029,1.424,302803029.0,-65.27282163722413,1-2
757,14150,0,8799.31715544804,17506.398957455607,17040.0,302803029,1.424,302803029.0,-68.57771338080653,1-2
758,14200,0,8831.823418798785,17423.547627695778,17100.0,302803029,1.424,318603527.0,-68.57771338080653,1-2
759,14250,0,8923.304030614803,17462.556001560035,17160.0,318603527,2.144,318603527.0,23.093951489386047,1-2
760,14300,0,9033.360549971623,17538.999199733986,17220.0,318603527,2.144,352603527.0,34.78312037027394,1-2
761,14350,0,9147.203945653506,17609.65046939601,17280.0,352603527,2.144,321203525.0,31.82375936954598,1-2
762,14400,0,9247.29518473006,17672.99924969279,17340.0,321203525,2.144,352403525.0,32.330142740469256,1-2
763,14450,0,9363.971220218711,17737.426560987344,17400.0,352403525,2.144,319003714.0,28.907029920702158,1-2
764,14500,0,9490.882360169817,17780.12523940688,17460.0,319003714,2.144,359803731.0,18.595279896920385,1-2
765,14550,0,9623.849477048776,17795.81282996409,17520.0,359803731,2.144,359803731.0,6.72870707354866,1-2
766,14600,0,9757.154440079255,17809.443194282132,17580.0,359803731,2.144,359803731.0,5.838174621909608,1-2
767,14649,0,9890.459403109731,17823.073558600176,17640.0,359803731,2.144,359803731.0,5.838174621909766,1-2
768,14699,0,10023.764366140213,17836.703922918223,17700.0,359803731,2.144,325303598.0,5.838174621911076,1-2
769,14749,0,10157.081930370116,17850.21029599698,17760.0,325303598,2.144,325303482.0,5.78488529917562,1-2
770,14799,0,10257.49249088144,17823.578309379285,17820.0,325303482,2.144,348203734.0,-14.854589610179795,1-2
771,14849,0,10270.34683865944,17690.196350739963,17880.0,348203734,2.144,348203734.0,-84.49526466710319,1-2
772,14899,0,10283.494361900988,17556.84290071855,17940.0,348203734,2.144,335803734.0,-84.3693172423643,1-2
773,14948,0,10297.083382718163,17423.534248950942,18000.0,335803734,2.144,335803734.0,-84.17957186429885,2-3
774,14998,0,10310.99048288718,17290.257872331196,18060.0,335803734,2.144,328503358.0,-84.04286888529168,2-3
775,15048,0,10324.282735020648,17156.919012569,18120.0,328503358,2.144,325403285.0,-84.30712036454528,2-3
776,15098,0,10337.462347606128,17023.56873048796,18180.0,325403285,2.144,325403479.0,-84.35552976625762,2-3
777,15147,0,10338.858846003352,16890.946318014845,18240.0,325403479,2.144,325403479.0,-89.39670448073703,2-3
778,15197,0,10309.34388923111,16760.23722373777,18300.0,325403479,2.144,734407483.0,-102.72435568542214,2-3
779,15247,0,10280.747289213896,16629.32472707794,18360.0,734407483,2.144,62500626.0,-102.32216661715653,2-3
780,15297,0,10253.653037810403,16513.842803310323,18420.0,62500626,1.424,62500626.0,-103.20386122552001,2-3
781,15347,0,10229.15854396876,16428.279845370325,18480.0,62500626,1.424,62500626.0,-105.97506745679394,2-3
782,15396,0,10204.664050127114,16342.71688743033,18540.0,62500626,1.424,138001381.0,-105.9750674567965,2-3
783,15446,0,10184.24047442864,16256.269829524275,18600.0,138001381,1.424,91401381.0,-103.29269146796426,2-3
784,15495,0,10154.6862299632,16172.4966132352,18660.0,91401381,1.424,91401381.0,-109.43226614767524,2-3
785,15545,0,10123.436243661834,16089.163316431555,18720.0,91401381,1.424,91401381.0,-110.55604521958264,2-3
786,15594,0,10092.186257360469,16005.83001962791,18780.0,91401381,1.424,138201383.0,-110.55604521958264,2-3
787,15644,0,10059.357509929145,15923.12227283703,18840.0,138201383,1.424,78001383.0,-111.64935047529718,2-3
788,15694,0,10022.3949836224,15842.292206699089,18900.0,78001383,1.424,78001383.0,-114.57399502358338,2-3
789,15743,0,9974.224090575402,15767.4552835725,18960.0,78001383,1.424,78001383.0,-122.76849907876905,2-3
790,15793,0,9926.053197528405,15692.618360445911,19020.0,78001383,1.424,78000792.0,-122.76849907876844,2-3
791,15843,0,9959.214612169822,15659.33214751068,19080.0,78000792,0.944,78000792.0,-45.107609667631245,2-3
792,15893,0,10013.826687547898,15637.004558682074,19140.0,78000792,0.944,78000792.0,-22.236696682464732,2-3
793,15942,0,10068.438762925976,15614.676969853468,19200.0,78000792,0.944,79201280.0,-22.236696682464064,2-3
794,15990,0,10088.52497416211,15576.162418180013,19260.0,79201280,0.9440000000000002,79201280.0,-62.45693856367683,2-3
795,16040,0,10070.75822345382,15519.9010409371,19320.0,79201280,0.9440000000000002,79201280.0,-107.52556837372438,2-3
796,16090,0,10052.991472745533,15463.639663694184,19380.0,79201280,0.9440000000000002,79201280.0,-107.52556837372164,2-3
